Metadados:
Rio Grande Coordenadas (Lat, Lon): -32.0236, -52.1056
Tramandai Coordenadas (Lat, Lon): -30.005, -50.1289
Delta X: 0.100006103515625, Delta Y: 0.09999847412109375

Dados:
data,ponto_0,ponto_1,ponto_2,ponto_3,ponto_4,ponto_5
2002-02-07 12:00:00,,-0.080568865,-0.0756859,-0.071108125,-0.065309614,-0.06378368
2002-02-08 12:00:00,,-0.16754662,-0.16266365,-0.15320292,-0.13489181,-0.11627552
2002-02-09 12:00:00,,-0.19775994,-0.19135106,-0.18066958,-0.15869625,-0.12970367
2002-02-10 12:00:00,,-0.118717,-0.122684404,-0.12634663,-0.11993774,-0.104373306
2002-02-11 12:00:00,,0.06103702,0.048829615,0.025635548,0.006103702,-0.0042725913
2002-02-12 12:00:00,,0.057374798,0.043031096,0.020142216,-0.0015259255,-0.01617481
2002-02-13 12:00:00,,-0.06836146,-0.07477035,-0.08484146,-0.090029605,-0.09033479
2002-02-14 12:00:00,,0.08331553,0.0656148,0.039674062,0.018311106,0.003051851
2002-02-15 12:00:00,,0.25269327,0.2230903,0.18250069,0.14069033,0.10254219
2002-02-16 12:00:00,,0.43916136,0.40833765,0.35859248,0.3009125,0.24323252
2002-02-17 12:00:00,,0.2047792,0.19257179,0.16846217,0.1391644,0.10803552
2002-02-18 12:00:00,,0.041505173,0.041505173,0.036317028,0.028992584,0.018311106
2002-02-19 12:00:00,,-0.046693318,-0.043031096,-0.03997925,-0.033265173,-0.02929777
2002-02-20 12:00:00,,-0.092471085,-0.08728294,-0.08117923,-0.067751095,-0.053712577
2002-02-21 12:00:00,,-0.20905179,-0.19684438,-0.17761773,-0.14618365,-0.109866634
2002-02-22 12:00:00,,-0.06469924,-0.06897183,-0.071108125,-0.06225776,-0.044557024
2002-02-23 12:00:00,,0.39857173,0.35157323,0.29389325,0.23682363,0.18890958
2002-02-24 12:00:00,,0.8413953,0.79500717,0.7126072,0.61311686,0.51332134
2002-02-25 12:00:00,,0.2417066,0.24933623,0.2395703,0.22064883,0.19379254
2002-02-26 12:00:00,,-0.21820734,-0.19623402,-0.16449477,-0.12359996,-0.08575701
2002-02-27 12:00:00,,0.09674367,0.09765923,0.09521775,0.09643849,0.10132145
2002-02-28 12:00:00,,-0.102847375,-0.08545183,-0.06714072,-0.045167394,-0.021973327
2002-03-01 12:00:00,,0.48066652,0.43855098,0.38972136,0.33936584,0.29419842
2002-03-02 12:00:00,,0.39002654,0.37385175,0.34089175,0.30365917,0.26734215
2002-03-03 12:00:00,,-0.07080294,-0.053712577,-0.03601184,-0.013428144,0.006408887
2002-03-04 12:00:00,,-0.17853329,-0.15869625,-0.1309244,-0.08911405,-0.04364147
2002-03-05 12:00:00,,0.3482162,0.3192236,0.28748435,0.25757623,0.23621327
2002-03-06 12:00:00,,0.17517625,0.17303994,0.16083254,0.1474044,0.13733329
2002-03-07 12:00:00,,0.01800592,0.026245918,0.034485914,0.0491348,0.06469924
2002-03-08 12:00:00,,0.18982513,0.18280587,0.1699881,0.16022217,0.15503404
2002-03-09 12:00:00,,0.06805628,0.071108125,0.069887385,0.07202368,0.0778222
2002-03-10 12:00:00,,0.20447402,0.19501327,0.17944884,0.16815698,0.1617481
2002-03-11 12:00:00,,0.20111698,0.19074069,0.17517625,0.16205329,0.15289773
2002-03-12 12:00:00,,0.2789392,0.2578814,0.23163548,0.20599994,0.1843318
2002-03-13 12:00:00,,0.03601184,0.04119999,0.045167394,0.054628134,0.06439406
2002-03-14 12:00:00,,0.08911405,0.08239998,0.07538072,0.0778222,0.08453627
2002-03-15 12:00:00,,0.07599109,0.07415998,0.0656148,0.06256294,0.06439406
2002-03-16 12:00:00,,-0.14221625,-0.12909329,-0.110477,-0.08270516,-0.05157628
2002-03-17 12:00:00,,0.10895108,0.101626635,0.09033479,0.08209479,0.0799585
2002-03-18 12:00:00,,0.3588977,0.32837915,0.2883999,0.24628437,0.20905179
2002-03-19 12:00:00,,0.09979553,0.09674367,0.08789331,0.08026368,0.07324442
2002-03-20 12:00:00,,0.05035554,0.02990814,0.01617481,0.014343699,0.01495407
2002-03-21 12:00:00,,-0.0015259255,-0.008850368,-0.019837031,-0.021668142,-0.01739555
2002-03-22 12:00:00,,-0.31159398,-0.28931546,-0.2642903,-0.22614215,-0.1821955
2002-03-23 12:00:00,,-0.101931825,-0.10681479,-0.10620441,-0.09308145,-0.06805628
2002-03-24 12:00:00,,0.05401776,0.045167394,0.025025178,0.007019257,-0.0021362957
2002-03-25 12:00:00,,0.19409773,0.17303994,0.14160588,0.11017182,0.08484146
2002-03-26 12:00:00,,0.33631396,0.3088473,0.26947844,0.22705771,0.18768883
2002-03-27 12:00:00,,0.31800288,0.29419842,0.25849178,0.21851254,0.17914365
2002-03-28 12:00:00,,0.065309614,0.06714072,0.06164739,0.05401776,0.04486221
2002-03-29 12:00:00,,-0.33021027,-0.30518508,-0.27008882,-0.21881771,-0.16846217
2002-03-30 12:00:00,,0.009155553,0.008239998,0.009155553,0.018311106,0.035706654
2002-03-31 12:00:00,,0.42268136,0.39399394,0.35096285,0.3030488,0.25666067
2002-04-01 12:00:00,,0.18097477,0.18005921,0.16693625,0.14984588,0.13061923
2002-04-02 12:00:00,,0.30426955,0.27710807,0.23651844,0.18768883,0.13428144
2002-04-03 12:00:00,,0.028992584,0.021057772,0.009155553,-0.0042725913,-0.019226661
2002-04-04 12:00:00,,0.09521775,0.09033479,0.07873775,0.065309614,0.051271096
2002-04-05 12:00:00,,-0.08514664,-0.07507554,-0.06378368,-0.048219245,-0.03540147
2002-04-06 12:00:00,,-0.29114658,-0.27344584,-0.24658956,-0.20599994,-0.16266365
2002-04-07 12:00:00,,-0.46662802,-0.4483169,-0.4132206,-0.35767692,-0.29419842
2002-04-08 12:00:00,,-0.42268136,-0.4074221,-0.37751397,-0.32624286,-0.2639851
2002-04-09 12:00:00,,-0.12390515,-0.12756737,-0.12604144,-0.111087374,-0.08453627
2002-04-10 12:00:00,,0.094912566,0.076906644,0.048829615,0.024414808,0.008545183
2002-04-11 12:00:00,,0.09552293,0.07049776,0.038148135,0.008239998,-0.01495407
2002-04-12 12:00:00,,0.40681174,0.36255988,0.3030488,0.2414014,0.18677327
2002-04-13 12:00:00,,0.36255988,0.3378399,0.2929777,0.24262215,0.1947081
2002-04-14 12:00:00,,0.14099552,0.13336588,0.11505478,0.093386635,0.07141331
2002-04-15 12:00:00,,0.17059846,0.15778069,0.13550219,0.111087374,0.08606219
2002-04-16 12:00:00,,0.09277627,0.08911405,0.07507554,0.05890072,0.04242073
2002-04-17 12:00:00,,-0.10315256,-0.09399701,-0.08026368,-0.06164739,-0.04486221
2002-04-18 12:00:00,,0.5728324,0.535905,0.47761467,0.4077273,0.3357036
2002-04-19 12:00:00,,0.19623402,0.20111698,0.19196142,0.17639698,0.15655996
2002-04-20 12:00:00,,0.40498063,0.38819546,0.36713767,0.33661917,0.29755548
2002-04-21 12:00:00,,0.83437604,0.7919553,0.7187109,0.62318796,0.52034056
2002-04-22 12:00:00,,0.23895992,0.23590808,0.22370067,0.2066103,0.18372142
2002-04-23 12:00:00,,-0.24811548,-0.2273629,-0.19257179,-0.14557329,-0.10345775
2002-04-24 12:00:00,,0.19165623,0.17242958,0.151677,0.135197,0.12329478
2002-04-25 12:00:00,,0.067751095,0.057069615,0.046693318,0.03723258,0.030213324
2002-04-26 12:00:00,,0.14435256,0.13367108,0.12329478,0.11566515,0.10773034
2002-04-27 12:00:00,,0.49684134,0.4626606,0.4098636,0.34882656,0.2847377
2002-04-28 12:00:00,,0.13580737,0.13183996,0.12024292,0.10315256,0.08239998
2002-04-29 12:00:00,,0.20416883,0.19226661,0.17853329,0.159917,0.13672292
2002-04-30 12:00:00,,0.2151555,0.19837031,0.17914365,0.15655996,0.12970367
2002-05-01 12:00:00,,0.18768883,0.17548142,0.16083254,0.14435256,0.12207404
2002-05-02 12:00:00,,0.13367108,0.13183996,0.12634663,0.11658071,0.100405894
2002-05-03 12:00:00,,0.23071992,0.2230903,0.21118808,0.19196142,0.16449477
2002-05-04 12:00:00,,0.4727317,0.4483169,0.4132206,0.36591694,0.3094577
2002-05-05 12:00:00,,0.48493913,0.46662802,0.4361095,0.3949095,0.34272286
2002-05-06 12:00:00,,0.12329478,0.12543108,0.13214515,0.13458663,0.12359996
2002-05-07 12:00:00,,0.055848874,0.06164739,0.07324442,0.08575701,0.08514664
2002-05-08 12:00:00,,0.2578814,0.24109623,0.22766808,0.21240883,0.18890958
2002-05-09 12:00:00,,0.3503525,0.3357036,0.31220436,0.28199103,0.24445327
2002-05-10 12:00:00,,0.055543687,0.0656148,0.0778222,0.08850367,0.08819849
2002-05-11 12:00:00,,0.08972442,0.09643849,0.10681479,0.11963256,0.122684404
2002-05-12 12:00:00,,0.01739555,0.028992584,0.04364147,0.06042665,0.0717185
2002-05-13 12:00:00,,0.24323252,0.23316142,0.22217475,0.20813623,0.19104587
2002-05-14 12:00:00,,-0.17273477,-0.14465773,-0.11139256,-0.07477035,-0.04364147
2002-05-15 12:00:00,,-0.05645924,-0.055543687,-0.043336283,-0.020752586,0.007019257
2002-05-16 12:00:00,,0.24018067,0.21576586,0.18768883,0.15655996,0.12909329
2002-05-17 12:00:00,,0.020752586,0.020447401,0.021668142,0.024414808,0.025025178
2002-05-18 12:00:00,,-0.23010956,-0.20447402,-0.17029329,-0.12451552,-0.079348125
2002-05-19 12:00:00,,0.2624592,0.23407696,0.2029481,0.1760918,0.15594958
2002-05-20 12:00:00,,0.23987548,0.22217475,0.19592883,0.16479996,0.13367108
2002-05-21 12:00:00,,0.18158513,0.16113773,0.14007996,0.11719108,0.09277627
2002-05-22 12:00:00,,0.118717,0.110477,0.09674367,0.08239998,0.065309614
2002-05-23 12:00:00,,-0.18890958,-0.17303994,-0.15381329,-0.12848292,-0.10681479
2002-05-24 12:00:00,,-0.23499252,-0.21973327,-0.19898069,-0.16693625,-0.13031404
2002-05-25 12:00:00,,-0.08636738,-0.07843257,-0.07049776,-0.056764428,-0.03753777
2002-05-26 12:00:00,,-0.151677,-0.13245033,-0.11505478,-0.093691826,-0.069887385
2002-05-27 12:00:00,,-0.2230903,-0.21027254,-0.1904355,-0.16083254,-0.12756737
2002-05-28 12:00:00,,0.055848874,0.047914058,0.035706654,0.025940733,0.022278512
2002-05-29 12:00:00,,0.24018067,0.20996734,0.17273477,0.13367108,0.099490345
2002-05-30 12:00:00,,0.21057771,0.18463698,0.1495407,0.11627552,0.08728294
2002-05-31 12:00:00,,0.021362957,0.01556444,0.006714072,0.0012207404,-0.003051851
2002-06-01 12:00:00,,-0.151677,-0.1431318,-0.13733329,-0.12451552,-0.11078219
2002-06-02 12:00:00,,-0.11017182,-0.10834071,-0.10620441,-0.09674367,-0.08209479
2002-06-03 12:00:00,,0.039063692,0.03051851,0.013122959,-0.003967406,-0.01556444
2002-06-04 12:00:00,,-0.16296884,-0.15320292,-0.14496292,-0.13153477,-0.115970336
2002-06-05 12:00:00,,0.01739555,0.01678518,0.010681478,0.006408887,0.0036622211
2002-06-06 12:00:00,,0.28199103,0.24903104,0.2066103,0.159917,0.112308115
2002-06-07 12:00:00,,0.27069917,0.24903104,0.2151555,0.17639698,0.13550219
2002-06-08 12:00:00,,0.19379254,0.18280587,0.16418958,0.1413007,0.11444441
2002-06-09 12:00:00,,-0.07660146,-0.056764428,-0.040284432,-0.022888882,-0.013122959
2002-06-10 12:00:00,,0.8319346,0.7760857,0.6939909,0.59114355,0.4788354
2002-06-11 12:00:00,,0.6164739,0.59053314,0.5438398,0.4809717,0.4116947
2002-06-12 12:00:00,,0.69124424,0.6619465,0.6158635,0.5566576,0.48860133
2002-06-13 12:00:00,,0.47456282,0.46540728,0.44495988,0.413831,0.3744621
2002-06-14 12:00:00,,0.6839198,0.6485183,0.59907836,0.5346843,0.46205023
2002-06-15 12:00:00,,0.52522355,0.5087435,0.474868,0.42847988,0.3744621
2002-06-16 12:00:00,,0.10467849,0.114749596,0.12451552,0.13061923,0.12726219
2002-06-17 12:00:00,,0.007934812,0.01800592,0.033265173,0.054628134,0.0717185
2002-06-18 12:00:00,,0.23590808,0.22156438,0.2047792,0.1861629,0.1678518
2002-06-19 12:00:00,,0.3173925,0.3009125,0.27314067,0.23712882,0.19714957
2002-06-20 12:00:00,,0.030213324,0.04364147,0.055543687,0.06622516,0.06927702
2002-06-21 12:00:00,,0.87618643,0.8090457,0.720542,0.6207465,0.51728874
2002-06-22 12:00:00,,0.93447673,0.8746605,0.7855464,0.68636125,0.57649463
2002-06-23 12:00:00,,0.44373912,0.4342784,0.4153569,0.38361767,0.34089175
2002-06-24 12:00:00,,0.65431684,0.6085391,0.55238503,0.48707542,0.413831
2002-06-25 12:00:00,,0.30793175,0.28382215,0.25482956,0.21729179,0.17456588
2002-06-26 12:00:00,,-0.115970336,-0.104373306,-0.08789331,-0.06836146,-0.054628134
2002-06-27 12:00:00,,-0.2478103,-0.22705771,-0.19837031,-0.16022217,-0.11963256
2002-06-28 12:00:00,,-0.15411848,-0.14496292,-0.12878811,-0.104373306,-0.072634056
2002-06-29 12:00:00,,-0.0015259255,0.0021362957,0.003357036,0.006408887,0.018311106
2002-06-30 12:00:00,,0.25757623,0.23163548,0.19745475,0.15930662,0.13061923
2002-07-01 12:00:00,,0.36896878,0.3353984,0.28992584,0.23895992,0.18921477
2002-07-02 12:00:00,,-0.03723258,-0.021057772,-0.009765923,-0.0003051851,0.0036622211
2002-07-03 12:00:00,,-0.2948088,-0.27344584,-0.23651844,-0.18097477,-0.12146367
2002-07-04 12:00:00,,0.055848874,0.041810356,0.025025178,0.01800592,0.024109622
2002-07-05 12:00:00,,0.030213324,0.023499252,0.007019257,-0.0036622211,-0.0036622211
2002-07-06 12:00:00,,0.17181921,0.14984588,0.11963256,0.093691826,0.076906644
2002-07-07 12:00:00,,0.41871396,0.380871,0.32837915,0.27283546,0.22125919
2002-07-08 12:00:00,,0.7284768,0.6836146,0.6128117,0.5288858,0.44129765
2002-07-09 12:00:00,,0.71199685,0.6820887,0.6295968,0.56215096,0.48493913
2002-07-10 12:00:00,,0.41108432,0.39796138,0.3744621,0.34333324,0.30640584
2002-07-11 12:00:00,,0.3930784,0.37537766,0.34760582,0.31464583,0.27924436
2002-07-12 12:00:00,,0.09186071,0.090029605,0.08545183,0.08209479,0.076906644
2002-07-13 12:00:00,,-0.06012146,-0.060731836,-0.059511095,-0.048524432,-0.03540147
2002-07-14 12:00:00,,0.027161473,0.022583697,0.01739555,0.019531846,0.026856288
2002-07-15 12:00:00,,0.12787256,0.11505478,0.09399701,0.0756859,0.06103702
2002-07-16 12:00:00,,0.15869625,0.13550219,0.11017182,0.09063997,0.07538072
2002-07-17 12:00:00,,0.31067842,0.2758873,0.22949919,0.18341625,0.14191107
2002-07-18 12:00:00,,-0.020752586,-0.020142216,-0.025025178,-0.024719993,-0.023804437
2002-07-19 12:00:00,,-0.19592883,-0.18585773,-0.17242958,-0.14526811,-0.11291848
2002-07-20 12:00:00,,-0.19898069,-0.18402661,-0.16693625,-0.13885921,-0.10589923
2002-07-21 12:00:00,,-0.55635244,-0.5200354,-0.46662802,-0.3888058,-0.3048799
2002-07-22 12:00:00,,-0.25727102,-0.26764733,-0.25940734,-0.22583696,-0.17212439
2002-07-23 12:00:00,,0.26978362,0.22064883,0.151677,0.08789331,0.038453322
2002-07-24 12:00:00,,-0.16876736,-0.16022217,-0.16296884,-0.15930662,-0.15045625
2002-07-25 12:00:00,,0.23194067,0.19104587,0.14496292,0.10376293,0.069887385
2002-07-26 12:00:00,,0.26154363,0.22980438,0.17578661,0.12115848,0.07385479
2002-07-27 12:00:00,,-0.036317028,-0.04730369,-0.06714072,-0.08484146,-0.09796441
2002-07-28 12:00:00,,0.26703694,0.21973327,0.15717033,0.09765923,0.045472577
2002-07-29 12:00:00,,0.017090365,0.010376293,-0.014343699,-0.03784295,-0.055543687
2002-07-30 12:00:00,,-0.31434065,-0.29206213,-0.2682577,-0.23285623,-0.19531846
2002-07-31 12:00:00,,0.2560503,0.21393475,0.1678518,0.12634663,0.095828116
2002-08-01 12:00:00,,0.6518754,0.593585,0.5059969,0.41291544,0.32471693
2002-08-02 12:00:00,,0.24109623,0.21607104,0.17090365,0.122989595,0.07843257
2002-08-03 12:00:00,,-0.0018311106,-0.007019257,-0.021057772,-0.032044433,-0.041505173
2002-08-04 12:00:00,,0.003357036,-0.003051851,-0.01556444,-0.022278512,-0.026551103
2002-08-05 12:00:00,,0.1947081,0.17151402,0.13794366,0.10773034,0.08239998
2002-08-06 12:00:00,,0.41230506,0.37751397,0.3213599,0.2618488,0.20599994
2002-08-07 12:00:00,,0.08117923,0.0656148,0.038148135,0.012207404,-0.010376293
2002-08-08 12:00:00,,-0.3598132,-0.34363842,-0.32288584,-0.28717917,-0.25086215
2002-08-09 12:00:00,,-0.30671102,-0.31250954,-0.3054903,-0.27375102,-0.22766808
2002-08-10 12:00:00,,0.49104282,0.45136875,0.37385175,0.2829066,0.19501327
2002-08-11 12:00:00,,0.07385479,0.06317332,0.036927395,0.005798517,-0.020142216
2002-08-12 12:00:00,,0.18860438,0.16205329,0.12207404,0.080568865,0.03997925
2002-08-13 12:00:00,,0.11413923,0.092471085,0.06164739,0.031434067,0.0021362957
2002-08-14 12:00:00,,0.54597616,0.49623096,0.42298654,0.3418073,0.25910214
2002-08-15 12:00:00,,0.30579546,0.28504288,0.24414808,0.19898069,0.15198217
2002-08-16 12:00:00,,-0.026551103,-0.023499252,-0.028382214,-0.03051851,-0.034485914
2002-08-17 12:00:00,,-0.21454512,-0.20538957,-0.19165623,-0.16510513,-0.13763848
2002-08-18 12:00:00,,-0.33631396,-0.31861323,-0.29602954,-0.25818658,-0.21179846
2002-08-19 12:00:00,,-0.6176946,-0.58717614,-0.5349895,-0.45350504,-0.3622547
2002-08-20 12:00:00,,-0.15839106,-0.17059846,-0.17365032,-0.15778069,-0.12207404
2002-08-21 12:00:00,,0.29999694,0.2600177,0.20416883,0.151677,0.10956145
2002-08-22 12:00:00,,0.15045625,0.13031404,0.094912566,0.06286813,0.035706654
2002-08-23 12:00:00,,-0.19226661,-0.19226661,-0.1947081,-0.18494217,-0.17090365
2002-08-24 12:00:00,,-0.29572436,-0.29450363,-0.28931546,-0.2682577,-0.23804438
2002-08-25 12:00:00,,-0.28321177,-0.2807703,-0.27680287,-0.25971252,-0.23163548
2002-08-26 12:00:00,,-0.12848292,-0.13458663,-0.14404736,-0.14465773,-0.13458663
2002-08-27 12:00:00,,-0.3668325,-0.35157323,-0.331431,-0.29786065,-0.25757623
2002-08-28 12:00:00,,-0.5529954,-0.53132725,-0.49165317,-0.4263436,-0.35157323
2002-08-29 12:00:00,,-0.33845028,-0.34333324,-0.32685325,-0.28595844,-0.23255104
2002-08-30 12:00:00,,0.5618458,0.5215613,0.44740134,0.3598132,0.27466658
2002-08-31 12:00:00,,1.1426129,1.1038545,1.0101627,0.84719384,0.6659139
2002-09-01 12:00:00,,0.5938902,0.55330056,0.49195838,0.40803248,0.3152562
2002-09-02 12:00:00,,0.021362957,0.0012207404,-0.026551103,-0.053712577,-0.07538072
2002-09-03 12:00:00,,0.22400586,0.19348735,0.14709921,0.09857479,0.056154057
2002-09-04 12:00:00,,0.29663992,0.27619252,0.22705771,0.1739555,0.12512589
2002-09-05 12:00:00,,-0.14496292,-0.135197,-0.12817773,-0.115970336,-0.101931825
2002-09-06 12:00:00,,0.080568865,0.056154057,0.027161473,0.0048829615,-0.009765923
2002-09-07 12:00:00,,0.27466658,0.22156438,0.15533921,0.09460738,0.04364147
2002-09-08 12:00:00,,0.03662221,0.021973327,-0.0073244423,-0.032654807,-0.050660726
2002-09-09 12:00:00,,-0.09033479,-0.09521775,-0.104373306,-0.10467849,-0.099185154
2002-09-10 12:00:00,,-0.23194067,-0.22614215,-0.21881771,-0.19898069,-0.17273477
2002-09-11 12:00:00,,-0.63386947,-0.5987732,-0.5444502,-0.46540728,-0.38148138
2002-09-12 12:00:00,,-0.0799585,-0.09979553,-0.11291848,-0.111087374,-0.09308145
2002-09-13 12:00:00,,0.6277657,0.577105,0.49623096,0.40314952,0.30976287
2002-09-14 12:00:00,,0.40650654,0.36927396,0.3094577,0.2414014,0.17548142
2002-09-15 12:00:00,,0.11993774,0.09735405,0.06164739,0.025330363,-0.008545183
2002-09-16 12:00:00,,-0.22156438,-0.21576586,-0.21240883,-0.20142215,-0.18799402
2002-09-17 12:00:00,,-0.5590991,-0.5340739,-0.4931791,-0.43092135,-0.3622547
2002-09-18 12:00:00,,-0.47181615,-0.45747244,-0.43275246,-0.38514358,-0.32258064
2002-09-19 12:00:00,,-0.4937895,-0.46906948,-0.4239021,-0.35340434,-0.27497178
2002-09-20 12:00:00,,0.49165317,0.43488875,0.3558458,0.26947844,0.19257179
2002-09-21 12:00:00,,0.20630512,0.17853329,0.13458663,0.08789331,0.045472577
2002-09-22 12:00:00,,0.031434067,0.020142216,-0.0018311106,-0.023804437,-0.043031096
2002-09-23 12:00:00,,0.18768883,0.15472884,0.11169775,0.067751095,0.028077029
2002-09-24 12:00:00,,-0.0045777764,-0.017700735,-0.041505173,-0.06469924,-0.084231086
2002-09-25 12:00:00,,-0.2499466,-0.24048585,-0.23224586,-0.2148503,-0.19409773
2002-09-26 12:00:00,,0.06897183,0.05279702,0.027771844,0.006408887,-0.007934812
2002-09-27 12:00:00,,-0.0634785,-0.067445904,-0.07965331,-0.087588124,-0.08972442
2002-09-28 12:00:00,,-0.30060732,-0.28412732,-0.2642903,-0.2334666,-0.20081179
2002-09-29 12:00:00,,-0.023194067,-0.041505173,-0.060731836,-0.072634056,-0.07721183
2002-09-30 12:00:00,,-0.05981628,-0.07080294,-0.09033479,-0.10345775,-0.11017182
2002-10-01 12:00:00,,-0.080568865,-0.09186071,-0.10803552,-0.11566515,-0.11810663
2002-10-02 12:00:00,,-0.38361767,-0.36133915,-0.33814508,-0.3027436,-0.26459548
2002-10-03 12:00:00,,-0.19806513,-0.2148503,-0.21607104,-0.19989623,-0.16907254
2002-10-04 12:00:00,,-0.11627552,-0.1248207,-0.14435256,-0.15655996,-0.15686513
2002-10-05 12:00:00,,-0.08606219,-0.10132145,-0.11993774,-0.12909329,-0.126957
2002-10-06 12:00:00,,-0.3094577,-0.29511398,-0.2865688,-0.2664266,-0.23926511
2002-10-07 12:00:00,,-0.114749596,-0.1413007,-0.15839106,-0.16113773,-0.15198217
2002-10-08 12:00:00,,0.03173925,0.009155553,-0.025940733,-0.05401776,-0.072634056
2002-10-09 12:00:00,,-0.3588977,-0.34119692,-0.32319102,-0.2929777,-0.25971252
2002-10-10 12:00:00,,-0.16754662,-0.18768883,-0.20233771,-0.20050661,-0.1843318
2002-10-11 12:00:00,,-0.14557329,-0.15106662,-0.16418958,-0.16632588,-0.1556444
2002-10-12 12:00:00,,-0.09308145,-0.10834071,-0.12848292,-0.13824885,-0.13672292
2002-10-13 12:00:00,,-0.13580737,-0.14252144,-0.15686513,-0.16052736,-0.15503404
2002-10-14 12:00:00,,-0.20386365,-0.20386365,-0.20355846,-0.19379254,-0.1779229
2002-10-15 12:00:00,,-0.053407393,-0.07202368,-0.09613331,-0.111087374,-0.11749626
2002-10-16 12:00:00,,0.055848874,0.022583697,-0.016479995,-0.04730369,-0.0695822
2002-10-17 12:00:00,,0.18097477,0.14252144,0.08484146,0.03173925,-0.0112918485
2002-10-18 12:00:00,,-0.2682577,-0.25482956,-0.25116733,-0.24079104,-0.22675252
2002-10-19 12:00:00,,-0.22156438,-0.22583696,-0.22247994,-0.20508438,-0.17944884
2002-10-20 12:00:00,,0.109866634,0.08697775,0.05035554,0.017700735,-0.0054933317
2002-10-21 12:00:00,,0.25147253,0.23041475,0.19531846,0.15228736,0.104373306
2002-10-22 12:00:00,,0.6424146,0.588702,0.4953154,0.38117617,0.27100438
2002-10-23 12:00:00,,0.042115543,0.040284432,0.023194067,-0.0036622211,-0.03295999
2002-10-24 12:00:00,,-0.20844142,-0.18921477,-0.16876736,-0.14679404,-0.1309244
